kind	address	name	ghidra_type	array_size	description
MEAS	0x003FDF6A	VeADPC_Pct_CD_TorqRdctCurr	word	1	VeADPC_Pct_CD_TorqRdctCurr
MEAS	0x003FDF6C	VeADPC_Pct_CD_TorqRdctNext	word	1	VeADPC_Pct_CD_TorqRdctNext
MEAS	0x003FDF6E	VeADPC_b_ReacEnabled	byte	1	VeADPC_b_ReacEnabled
MEAS	0x003FDF70	VeADPC_Cnt_PreloadAdvanceDsrd	word	1	VeADPC_Cnt_PreloadAdvanceDsrd
MEAS	0x003FDF72	VeADPC_e_LastCylinderDeacMode	sword	1	VeADPC_e_LastCylinderDeacMode
MEAS	0x003FDF74	VeADPC_M_ReacOverTorqueUnsigned	word	1	VeADPC_M_ReacOverTorqueUnsigned
MEAS	0x003FDF76	VeADPC_M_ReacDesiredTorque	sword	1	VeADPC_M_ReacDesiredTorque
MEAS	0x003FDF78	VeADPC_M_ReacDesiredTorqueUnsign	word	1	VeADPC_M_ReacDesiredTorqueUnsign
MEAS	0x003FDF7A	VeADPC_Pct_ReacOvertorque	word	1	VeADPC_Pct_ReacOvertorque
MEAS	0x003FDF7C	VeADPC_t_ReacOvertorqueTime	word	1	VeADPC_t_ReacOvertorqueTime
MEAS	0x003FDF7E	VeADPC_M_DeacDesiredTorque	sword	1	VeADPC_M_DeacDesiredTorque
MEAS	0x003FDF80	VeADPC_Pct_DeacUndertorque	word	1	VeADPC_Pct_DeacUndertorque
MEAS	0x003FDF82	VeADPC_K_ReacTorqueGain	word	1	VeADPC_K_ReacTorqueGain
MEAS	0x003FDF84	VeADPC_K_DeacTorqueGain	word	1	VeADPC_K_DeacTorqueGain
MEAS	0x003FDF88	VaCANC_MsgObjTxData	byte	8	VaCANC_MsgObjTxData[0]
MEAS	0x003FDF90	VaCANC_DiagEventPending[CeCANC_e_USDT]	byte	1	VaCANC_DiagEventPending[CeCANC_e_USDT]
MEAS	0x003FDF91	VaCANC_DiagEventPending[CeCANC_e_ODAF_UUDT]	byte	1	VaCANC_DiagEventPending[CeCANC_e_ODAF_UUDT]
MEAS	0x003FDF92	VaCANC_DiagEventPending[CeCANC_e_DFIF_UUDT]	byte	1	VaCANC_DiagEventPending[CeCANC_e_DFIF_UUDT]
MEAS	0x003FDF94	VwCANC_t_FrameSepTimer	word	1	VwCANC_t_FrameSepTimer
MEAS	0x003FDF96	VeCANC_USDT_TxMsgIndx	sword	1	VeCANC_USDT_TxMsgIndx
MEAS	0x003FDF98	VeIDLC_n_RefErr	sword	1	VeIDLC_n_RefErr
MEAS	0x003FDF9A	VeIDLC_n_RefErrSpk	sword	1	VeIDLC_n_RefErrSpk
MEAS	0x003FDF9C	VeIDLC_e_ISC_IntgrPriority	sword	1	VeIDLC_e_ISC_IntgrPriority
MEAS	0x003FDF9E	VeIDLC_n_EngFiltd	word	1	VeIDLC_n_EngFiltd
MEAS	0x003FDFA0	VeIDLC_n_RefErrAbsAvg	sword	1	VeIDLC_n_RefErrAbsAvg
MEAS	0x003FDFA2	VeIDLC_dm_MAF_ISC	sword	1	VeIDLC_dm_MAF_ISC
MEAS	0x003FDFA4	VeIDLC_b_MAF_ISC_Limited	byte	1	VeIDLC_b_MAF_ISC_Limited
MEAS	0x003FDFA6	VeIDLC_Cnt_RefErrAbsAvgSmpls	word	1	VeIDLC_Cnt_RefErrAbsAvgSmpls
MEAS	0x003FDFA8	VeIDLC_n_RefErrAbsAvgSum	word	1	VeIDLC_n_RefErrAbsAvgSum
MEAS	0x003FDFAA	VeIDLC_dm_MAF_Prop	sword	1	VeIDLC_dm_MAF_Prop
MEAS	0x003FDFAC	VeIDLC_dm_MAF_PropLast	sword	1	VeIDLC_dm_MAF_PropLast
MEAS	0x003FDFAE	VeIDLC_dm_MAF_Intgl	sword	1	VeIDLC_dm_MAF_Intgl
MEAS	0x003FDFB0	VeIDLC_b_CATR_OvrrdPerfmd	byte	1	VeIDLC_b_CATR_OvrrdPerfmd
MEAS	0x003FDFB2	VeIDLC_t_MAF_ISC_LimitEnbld	word	1	VeIDLC_t_MAF_ISC_LimitEnbld
MEAS	0x003FDFB4	VeIDLC_dm_MAF_ClchInModStp	sword	1	VeIDLC_dm_MAF_ClchInModStp
MEAS	0x003FDFB6	VeIDLC_b_ClchInModCmpt	byte	1	VeIDLC_b_ClchInModCmpt
MEAS	0x003FDFB8	VeIDLC_n_RefErrCoolCrctd	sword	1	VeIDLC_n_RefErrCoolCrctd
MEAS	0x003FDFBC	VeIDLC_dm_MAF_IntglFloat	float	1	VeIDLC_dm_MAF_IntglFloat
MEAS	0x003FDFC0	VeEOSD_i_SwTstSnsrIndex	sword	1	VeEOSD_i_SwTstSnsrIndex
MEAS	0x003FDFC2	SiEOSD_RespMngSensorIdx	sword	1	SiEOSD_RespMngSensorIdx
MEAS	0x003FDFC4	SaEOSD_d_ST_LRS[CeEOSD_e_Resp_Sensor1]	word	1	SaEOSD_d_ST_LRS[CeEOSD_e_Resp_Sensor1]
MEAS	0x003FDFC6	SaEOSD_d_ST_LRS[CeEOSD_e_Resp_Sensor2]	word	1	SaEOSD_d_ST_LRS[CeEOSD_e_Resp_Sensor2]
MEAS	0x003FDFC8	SaEOSD_d_ST_RLS[CeEOSD_e_Resp_Sensor1]	word	1	SaEOSD_d_ST_RLS[CeEOSD_e_Resp_Sensor1]
MEAS	0x003FDFCA	SaEOSD_d_ST_RLS[CeEOSD_e_Resp_Sensor2]	word	1	SaEOSD_d_ST_RLS[CeEOSD_e_Resp_Sensor2]
MEAS	0x003FDFCC	SaEOSD_t_ST_LRC[CeEOSD_e_Resp_Sensor1]	word	1	SaEOSD_t_ST_LRC[CeEOSD_e_Resp_Sensor1]
MEAS	0x003FDFCE	SaEOSD_t_ST_LRC[CeEOSD_e_Resp_Sensor2]	word	1	SaEOSD_t_ST_LRC[CeEOSD_e_Resp_Sensor2]
MEAS	0x003FDFD0	SaEOSD_t_ST_RLC[CeEOSD_e_Resp_Sensor1]	word	1	SaEOSD_t_ST_RLC[CeEOSD_e_Resp_Sensor1]
MEAS	0x003FDFD2	SaEOSD_t_ST_RLC[CeEOSD_e_Resp_Sensor2]	word	1	SaEOSD_t_ST_RLC[CeEOSD_e_Resp_Sensor2]
MEAS	0x003FDFD4	SaEOSD_d_HC_LRS[CeEOSD_e_Resp_Sensor1]	word	1	SaEOSD_d_HC_LRS[CeEOSD_e_Resp_Sensor1]
MEAS	0x003FDFD6	SaEOSD_d_HC_LRS[CeEOSD_e_Resp_Sensor2]	word	1	SaEOSD_d_HC_LRS[CeEOSD_e_Resp_Sensor2]
MEAS	0x003FDFD8	SaEOSD_d_HC_RLS[CeEOSD_e_Resp_Sensor1]	word	1	SaEOSD_d_HC_RLS[CeEOSD_e_Resp_Sensor1]
MEAS	0x003FDFDA	SaEOSD_d_HC_RLS[CeEOSD_e_Resp_Sensor2]	word	1	SaEOSD_d_HC_RLS[CeEOSD_e_Resp_Sensor2]
MEAS	0x003FDFDC	SbEOSD_SwReported	byte	1	SbEOSD_SwReported
MEAS	0x003FDFDE	SaEOSD_t_ST_LRAccumResp[CeEOSD_e_Resp_Sensor1]	word	1	SaEOSD_t_ST_LRAccumResp[CeEOSD_e_Resp_Sensor1]
MEAS	0x003FDFE0	SaEOSD_t_ST_LRAccumResp[CeEOSD_e_Resp_Sensor2]	word	1	SaEOSD_t_ST_LRAccumResp[CeEOSD_e_Resp_Sensor2]
MEAS	0x003FDFE2	SaEOSD_t_ST_RLAccumResp[CeEOSD_e_Resp_Sensor1]	word	1	SaEOSD_t_ST_RLAccumResp[CeEOSD_e_Resp_Sensor1]
MEAS	0x003FDFE4	SaEOSD_t_ST_RLAccumResp[CeEOSD_e_Resp_Sensor2]	word	1	SaEOSD_t_ST_RLAccumResp[CeEOSD_e_Resp_Sensor2]
MEAS	0x003FDFE6	SaEOSD_t_TransitionStateTmr[CeEOSD_e_Resp_Sensor1]	word	1	SaEOSD_t_TransitionStateTmr[CeEOSD_e_Resp_Sensor1]
MEAS	0x003FDFE8	SaEOSD_t_TransitionStateTmr[CeEOSD_e_Resp_Sensor2]	word	1	SaEOSD_t_TransitionStateTmr[CeEOSD_e_Resp_Sensor2]
MEAS	0x003FDFEA	SaEOSD_U_CurrentSensorVolt[CeEOSD_e_Resp_Sensor1]	sword	1	SaEOSD_U_CurrentSensorVolt[CeEOSD_e_Resp_Sensor1]
MEAS	0x003FDFEC	SaEOSD_U_CurrentSensorVolt[CeEOSD_e_Resp_Sensor2]	sword	1	SaEOSD_U_CurrentSensorVolt[CeEOSD_e_Resp_Sensor2]
MEAS	0x003FDFEE	SaEOSD_U_PriorSensorVolt[CeEOSD_e_Resp_Sensor1]	sword	1	SaEOSD_U_PriorSensorVolt[CeEOSD_e_Resp_Sensor1]
MEAS	0x003FDFF0	SaEOSD_U_PriorSensorVolt[CeEOSD_e_Resp_Sensor2]	sword	1	SaEOSD_U_PriorSensorVolt[CeEOSD_e_Resp_Sensor2]
MEAS	0x003FDFF2	SaEOSD_U_Resp_ST_LeanThresh[CeEOSD_e_Resp_Sensor1]	sword	1	SaEOSD_U_Resp_ST_LeanThresh[CeEOSD_e_Resp_Sensor1]
MEAS	0x003FDFF4	SaEOSD_U_Resp_ST_LeanThresh[CeEOSD_e_Resp_Sensor2]	sword	1	SaEOSD_U_Resp_ST_LeanThresh[CeEOSD_e_Resp_Sensor2]
MEAS	0x003FDFF6	SaEOSD_U_Resp_ST_RichThresh[CeEOSD_e_Resp_Sensor1]	sword	1	SaEOSD_U_Resp_ST_RichThresh[CeEOSD_e_Resp_Sensor1]
MEAS	0x003FDFF8	SaEOSD_U_Resp_ST_RichThresh[CeEOSD_e_Resp_Sensor2]	sword	1	SaEOSD_U_Resp_ST_RichThresh[CeEOSD_e_Resp_Sensor2]
MEAS	0x003FDFFC	SaEOSD_Sw_ST_TstPassed[CeEOSD_e_Resp_Sensor1]	byte	1	SaEOSD_Sw_ST_TstPassed[CeEOSD_e_Resp_Sensor1]
MEAS	0x003FDFFD	SaEOSD_Sw_ST_TstPassed[CeEOSD_e_Resp_Sensor2]	byte	1	SaEOSD_Sw_ST_TstPassed[CeEOSD_e_Resp_Sensor2]
MEAS	0x003FDFFE	SbEOSD_RespMngExec	byte	1	SbEOSD_RespMngExec
MEAS	0x003FE000	SaEOSD_TransitionState[CeEOSD_e_Resp_Sensor1]	sword	1	SaEOSD_TransitionState[CeEOSD_e_Resp_Sensor1]
MEAS	0x003FE002	SaEOSD_TransitionState[CeEOSD_e_Resp_Sensor2]	sword	1	SaEOSD_TransitionState[CeEOSD_e_Resp_Sensor2]
MEAS	0x003FE004	SaEOSD_e_O2_HC_State[CeEOSD_e_Resp_Sensor1]	sword	1	SaEOSD_e_O2_HC_State[CeEOSD_e_Resp_Sensor1]
MEAS	0x003FE006	SaEOSD_e_O2_HC_State[CeEOSD_e_Resp_Sensor2]	sword	1	SaEOSD_e_O2_HC_State[CeEOSD_e_Resp_Sensor2]
MEAS	0x003FE008	VaEOSD_U_Resp_HC_LeanThresh[CeEOSD_e_Resp_Sensor1]	sword	1	VaEOSD_U_Resp_HC_LeanThresh[CeEOSD_e_Resp_Sensor1]
MEAS	0x003FE00A	VaEOSD_U_Resp_HC_LeanThresh[CeEOSD_e_Resp_Sensor2]	sword	1	VaEOSD_U_Resp_HC_LeanThresh[CeEOSD_e_Resp_Sensor2]
MEAS	0x003FE00C	VaEOSD_U_Resp_HC_RichThresh[CeEOSD_e_Resp_Sensor1]	sword	1	VaEOSD_U_Resp_HC_RichThresh[CeEOSD_e_Resp_Sensor1]
MEAS	0x003FE00E	VaEOSD_U_Resp_HC_RichThresh[CeEOSD_e_Resp_Sensor2]	sword	1	VaEOSD_U_Resp_HC_RichThresh[CeEOSD_e_Resp_Sensor2]
MEAS	0x003FE010	VeAPSI_Pct_AccelPedPstnETC	word	1	VeAPSI_Pct_AccelPedPstnETC
MEAS	0x003FE012	VeAPSI_Pct_AccelPedalPstn	word	1	VeAPSI_Pct_AccelPedalPstn
MEAS	0x003FE014	VeAPSI_Pct_AccelPedPstn_wo_Min	word	1	VeAPSI_Pct_AccelPedPstn_wo_Min
MEAS	0x003FE016	VeAPSI_Pct_AccelPedPstn_w_Hys	word	1	VeAPSI_Pct_AccelPedPstn_w_Hys
MEAS	0x003FE018	VeAPSI_Pct_AccelPedPstnHys	word	1	VeAPSI_Pct_AccelPedPstnHys
MEAS	0x003FE01A	VeAPSI_Pct_AccelPedaPstnFT	word	1	VeAPSI_Pct_AccelPedaPstnFT
MEAS	0x003FE01C	VeTPSD_b_ProcSeq_4B_Cmpt	byte	1	VeTPSD_b_ProcSeq_4B_Cmpt
MEAS	0x003FE01D	VeTPSD_b_ProcSeq_5B_Cmpt	byte	1	VeTPSD_b_ProcSeq_5B_Cmpt
MEAS	0x003FE01E	VeTPSD_b_ProcSeq_6B_Cmpt	byte	1	VeTPSD_b_ProcSeq_6B_Cmpt
MEAS	0x003FE01F	VeTPSD_b_ProcSeq_7B_Cmpt	byte	1	VeTPSD_b_ProcSeq_7B_Cmpt
MEAS	0x003FE020	VeTPSD_b_ProcSeq_B_Err	byte	1	VeTPSD_b_ProcSeq_B_Err
MEAS	0x003FE021	VeTPSD_b_WatchdogToggle25	byte	1	VeTPSD_b_WatchdogToggle25
MEAS	0x003FE022	VeTPSD_b_WatchdogToggle100	byte	1	VeTPSD_b_WatchdogToggle100
MEAS	0x003FE023	VeTPSD_b_ProcSeq_2B_Cmpt	byte	1	VeTPSD_b_ProcSeq_2B_Cmpt
MEAS	0x003FE024	VeTPSD_b_ProcSeq_2B_Strt	byte	1	VeTPSD_b_ProcSeq_2B_Strt
MEAS	0x003FE025	VeTPSD_b_ProcSeq_8B_Strt	byte	1	VeTPSD_b_ProcSeq_8B_Strt
MEAS	0x003FE026	VeTPSD_b_ProcSeq_6B_Strt	byte	1	VeTPSD_b_ProcSeq_6B_Strt
MEAS	0x003FE027	VeTPSD_b_ProcSeq_8B_Cmpt	byte	1	VeTPSD_b_ProcSeq_8B_Cmpt
MEAS	0x003FE028	VeTPSD_t_WatchdogToggle12p5	word	1	VeTPSD_t_WatchdogToggle12p5
MEAS	0x003FE02A	VeTPSD_t_WatchdogToggle25	word	1	VeTPSD_t_WatchdogToggle25
MEAS	0x003FE02C	VeTPSD_t_WatchdogToggle50	word	1	VeTPSD_t_WatchdogToggle50
MEAS	0x003FE02E	VeTPSD_t_WatchdogToggle100	word	1	VeTPSD_t_WatchdogToggle100
MEAS	0x003FE030	VeTPSD_t_WatchdogToggle250	word	1	VeTPSD_t_WatchdogToggle250
MEAS	0x003FE032	VeTPSD_t_RAM_TestFirstPass	word	1	VeTPSD_t_RAM_TestFirstPass
MEAS	0x003FE034	VeTPSD_e_SeqFaultError	sword	1	VeTPSD_e_SeqFaultError
MEAS	0x003FE036	VeTPSD_b_WatchdogToggle12p5	byte	1	VeTPSD_b_WatchdogToggle12p5
MEAS	0x003FE037	VeTPSD_b_WatchdogToggle50	byte	1	VeTPSD_b_WatchdogToggle50
MEAS	0x003FE038	VeTPSD_b_WatchdogToggle250	byte	1	VeTPSD_b_WatchdogToggle250
MEAS	0x003FE03A	VeTPSD_t_ROM_TestFirstPass	word	1	VeTPSD_t_ROM_TestFirstPass
MEAS	0x003FE03C	VeTPSD_b_ProcSeq_4B_Strt	byte	1	VeTPSD_b_ProcSeq_4B_Strt
MEAS	0x003FE03D	VeTPSD_b_ProcSeq_5B_Strt	byte	1	VeTPSD_b_ProcSeq_5B_Strt
MEAS	0x003FE03E	VeTPSD_b_ProcSeq_7B_Strt	byte	1	VeTPSD_b_ProcSeq_7B_Strt
MEAS	0x003FE040	VeE85G_Pct_FFS_CompAtEngFloat	float	1	VeE85G_Pct_FFS_CompAtEngFloat
MEAS	0x003FE044	VeE85G_Pct_FFS_CompAtEngAxisNL	word	1	VeE85G_Pct_FFS_CompAtEngAxisNL
MEAS	0x003FE046	VeE85G_Pct_Ethanol_PID	word	1	VeE85G_Pct_Ethanol_PID
MEAS	0x003FE048	VaCDAC_e_CylDeacInjsToDsbl[CeCDAR_e_CylDeacSignal1]	sword	1	VaCDAC_e_CylDeacInjsToDsbl[CeCDAR_e_CylDeacSignal1]
MEAS	0x003FE04A	VaCDAC_e_CylDeacInjsToDsbl[CeCDAR_e_CylDeacSignal2]	sword	1	VaCDAC_e_CylDeacInjsToDsbl[CeCDAR_e_CylDeacSignal2]
MEAS	0x003FE04C	VaCDAC_e_CylDeacInjsToDsbl[CeCDAR_e_CylDeacSignal3]	sword	1	VaCDAC_e_CylDeacInjsToDsbl[CeCDAR_e_CylDeacSignal3]
MEAS	0x003FE04E	VaCDAC_e_CylDeacInjsToDsbl[CeCDAR_e_CylDeacSignal4]	sword	1	VaCDAC_e_CylDeacInjsToDsbl[CeCDAR_e_CylDeacSignal4]
MEAS	0x003FE050	VeCDAC_Cnt_NumOfCylsToDsbl	word	1	VeCDAC_Cnt_NumOfCylsToDsbl
MEAS	0x003FE052	VeCDAC_b_HighEngineSpeed	byte	1	VeCDAC_b_HighEngineSpeed
MEAS	0x003FE054	VeTESC_n_EngSpdReqValue	word	1	VeTESC_n_EngSpdReqValue
MEAS	0x003FE056	VeTESC_e_EngSpdReqIntvType	sword	1	VeTESC_e_EngSpdReqIntvType
MEAS	0x003FE058	VeTESC_e_EngSpdReqRespType	sword	1	VeTESC_e_EngSpdReqRespType
MEAS	0x003FE05A	VeTESC_b_EngSpdSignalFailed	byte	1	VeTESC_b_EngSpdSignalFailed
MEAS	0x003FE05B	VeTESC_b_EngSpdReqValidity	byte	1	VeTESC_b_EngSpdReqValidity
MEAS	0x003FE05C	VeTESC_b_IAC_SysRPM_TFTKO	byte	1	VeTESC_b_IAC_SysRPM_TFTKO
MEAS	0x003FE05D	VeTESC_b_ReqFailLatched	byte	1	VeTESC_b_ReqFailLatched
MEAS	0x003FE060	VeEITI_R_IAT_SensorRaw	float	1	VeEITI_R_IAT_SensorRaw
MEAS	0x003FE064	VeEITI_b_IAT_SnsrCktFP	byte	1	VeEITI_b_IAT_SnsrCktFP
MEAS	0x003FE066	VeEITI_T_InductionAir	sword	1	VeEITI_T_InductionAir
MEAS	0x003FE068	VeEITI_TK_InductionAir	word	1	VeEITI_TK_InductionAir
MEAS	0x003FE06A	VeEITI_T_InductionAirPwrUp	sword	1	VeEITI_T_InductionAirPwrUp
MEAS	0x003FE06C	VeEITI_TK_InductionAirPwrUp	word	1	VeEITI_TK_InductionAirPwrUp
MEAS	0x003FE06E	VeEITI_T_InductAirCvrtdPwrUp	sword	1	VeEITI_T_InductAirCvrtdPwrUp
MEAS	0x003FE070	VeEITI_T_InductionAirCvrtd	sword	1	VeEITI_T_InductionAirCvrtd
MEAS	0x003FE072	VeEITI_T_InductionAirMin	sword	1	VeEITI_T_InductionAirMin
MEAS	0x003FE074	VeEITI_T_InductionAirMinUndfld	sword	1	VeEITI_T_InductionAirMinUndfld
MEAS	0x003FE076	VeEITI_T_InductionAirBR	sword	1	VeEITI_T_InductionAirBR
MEAS	0x003FE078	VeEITI_TK_InductionAirBR	word	1	VeEITI_TK_InductionAirBR
MEAS	0x003FE07C	VeEITI_v_IAT_AirRhoTemp	float	1	VeEITI_v_IAT_AirRhoTemp
MEAS	0x003FE080	VeEITI_v_IAT_AirRhoTempFixed	word	1	VeEITI_v_IAT_AirRhoTempFixed
MEAS	0x003FE082	VeEITI_TK_InductionAirCvrtd	word	1	VeEITI_TK_InductionAirCvrtd
MEAS	0x003FE084	VbFDLV_InjectorFlowTestActive	byte	1	VbFDLV_InjectorFlowTestActive
MEAS	0x003FE086	PaFDLV_OFVC_InjectorsToDsbl[CiEPSR_CylinderA]	sword	1	PaFDLV_OFVC_InjectorsToDsbl[CiEPSR_CylinderA]
MEAS	0x003FE088	PaFDLV_OFVC_InjectorsToDsbl[CiEPSR_CylinderB]	sword	1	PaFDLV_OFVC_InjectorsToDsbl[CiEPSR_CylinderB]
MEAS	0x003FE08A	PaFDLV_OFVC_InjectorsToDsbl[CiEPSR_CylinderC]	sword	1	PaFDLV_OFVC_InjectorsToDsbl[CiEPSR_CylinderC]
MEAS	0x003FE08C	PaFDLV_OFVC_InjectorsToDsbl[CiEPSR_CylinderD]	sword	1	PaFDLV_OFVC_InjectorsToDsbl[CiEPSR_CylinderD]
MEAS	0x003FE08E	PaFDLV_OFVC_InjectorsToDsbl[CiEPSR_CylinderE]	sword	1	PaFDLV_OFVC_InjectorsToDsbl[CiEPSR_CylinderE]
MEAS	0x003FE090	PaFDLV_OFVC_InjectorsToDsbl[CiEPSR_CylinderF]	sword	1	PaFDLV_OFVC_InjectorsToDsbl[CiEPSR_CylinderF]
MEAS	0x003FE092	PaFDLV_OFVC_InjectorsToDsbl[CiEPSR_CylinderG]	sword	1	PaFDLV_OFVC_InjectorsToDsbl[CiEPSR_CylinderG]
MEAS	0x003FE094	PaFDLV_OFVC_InjectorsToDsbl[CiEPSR_CylinderH]	sword	1	PaFDLV_OFVC_InjectorsToDsbl[CiEPSR_CylinderH]
MEAS	0x003FE096	PcFDLV_Cnt_InjectorsToDsbl	word	1	PcFDLV_Cnt_InjectorsToDsbl
MEAS	0x003FE098	PeFDLV_FlowTestFuelDeliveryMode	sword	1	PeFDLV_FlowTestFuelDeliveryMode
MEAS	0x003FE09A	ScFDLV_Cnt_FlowPulses	word	1	ScFDLV_Cnt_FlowPulses
MEAS	0x003FE09C	SeFDLV_InjToFlowTest	sword	1	SeFDLV_InjToFlowTest
MEAS	0x003FE09E	SeFDLV_PrevInjToFlowTest	sword	1	SeFDLV_PrevInjToFlowTest
MEAS	0x003FE0A0	SeFDLV_PreTestFuelDeliveryMode	sword	1	SeFDLV_PreTestFuelDeliveryMode
MEAS	0x003FE0A2	SyFDLV_OFVC_InjDsblVal	byte	1	SyFDLV_OFVC_InjDsblVal
MEAS	0x003FE0A3	SyFDLV_OFVC_InjFlowVal	byte	1	SyFDLV_OFVC_InjFlowVal
MEAS	0x003FE0A4	VaFDLV_y_InjectorList	byte	1	VaFDLV_y_InjectorList
MEAS	0x003FE0A5	VeFDLV_b_DevCntrlEnblTmrActive	byte	1	VeFDLV_b_DevCntrlEnblTmrActive
MEAS	0x003FE0A6	VeFDLV_b_DisableLimitsExceeded	byte	1	VeFDLV_b_DisableLimitsExceeded
MEAS	0x003FE0A7	VeFDLV_b_DsblTimerActive	byte	1	VeFDLV_b_DsblTimerActive
MEAS	0x003FE0A8	VeFDLV_b_FuelInjectorEnbl	byte	1	VeFDLV_b_FuelInjectorEnbl
MEAS	0x003FE0A9	VeFDLV_b_FuelInjectorOn	byte	1	VeFDLV_b_FuelInjectorOn
MEAS	0x003FE0AA	VeFDLV_b_InjectorDisable	byte	1	VeFDLV_b_InjectorDisable
MEAS	0x003FE0AB	VeFDLV_b_FlowTestEnable	byte	1	VeFDLV_b_FlowTestEnable
MEAS	0x003FE0AC	VeFDLV_b_FlowLimitsExceeded	byte	1	VeFDLV_b_FlowLimitsExceeded
MEAS	0x003FE0AE	VeFDLV_t_DevCntrlTimer	word	1	VeFDLV_t_DevCntrlTimer
MEAS	0x003FE0B0	VeETQC_dn_EngAccel	float	1	VeETQC_dn_EngAccel
MEAS	0x003FE0B4	VeETQC_M_InertiaTorque	float	1	VeETQC_M_InertiaTorque
MEAS	0x003FE0B8	VeRBSC_b_ForceRunningReset	byte	1	VeRBSC_b_ForceRunningReset
MEAS	0x003FE0BA	VeRBSC_Cnt_BackgroundLoop	word	1	VeRBSC_Cnt_BackgroundLoop
MEAS	0x003FE0BC	VeRBSC_Cnt_BackgroundLoopPrev	word	1	VeRBSC_Cnt_BackgroundLoopPrev
MEAS	0x003FE0BE	VeRBSC_t_BackgroundLoop	word	1	VeRBSC_t_BackgroundLoop
MEAS	0x003FE0C0	VeRBSC_t_BackgroundLoopMax	word	1	VeRBSC_t_BackgroundLoopMax
MEAS	0x003FE0C2	VeETQC_b_CDAR_Inactive	byte	1	VeETQC_b_CDAR_Inactive
MEAS	0x003FE0C4	VeBRKI_b_SOH_FailedBrkSt	byte	1	VeBRKI_b_SOH_FailedBrkSt
MEAS	0x003FE0C5	VeBRKI_b_BrkStDfltd	byte	1	VeBRKI_b_BrkStDfltd
MEAS	0x003FE0C6	VeBRKI_b_ExtBrkStVld	byte	1	VeBRKI_b_ExtBrkStVld
MEAS	0x003FE0C7	VeBRKI_b_BAS_MsgFailed	byte	1	VeBRKI_b_BAS_MsgFailed
MEAS	0x003FE0C8	VeBRKI_b_SerialDataFail	byte	1	VeBRKI_b_SerialDataFail
MEAS	0x003FE0C9	VeBRKI_b_BLS_BrakeStateVld	byte	1	VeBRKI_b_BLS_BrakeStateVld
MEAS	0x003FE0CA	VeBRKI_b_TCC_BrakeStateVld	byte	1	VeBRKI_b_TCC_BrakeStateVld
MEAS	0x003FE0CB	VeBRKI_b_BrkStVldForMisfire	byte	1	VeBRKI_b_BrkStVldForMisfire
MEAS	0x003FE0CC	VeBRKI_b_ExtBrkStDfltd	byte	1	VeBRKI_b_ExtBrkStDfltd
MEAS	0x003FE0CD	VeBRKI_b_ExtendedBrkStVld	byte	1	VeBRKI_b_ExtendedBrkStVld
MEAS	0x003FE0CE	VeBRKI_b_ParkBrkActive	byte	1	VeBRKI_b_ParkBrkActive
MEAS	0x003FE0CF	VeBRKI_b_BAS_BrkStSerialData	byte	1	VeBRKI_b_BAS_BrkStSerialData
MEAS	0x003FE0D0	VeBRKI_b_BrkStSerialDataVld	byte	1	VeBRKI_b_BrkStSerialDataVld
MEAS	0x003FE0D1	VeBRKI_b_RollCntError	byte	1	VeBRKI_b_RollCntError
MEAS	0x003FE0D2	VeBRKI_b_ProtectError	byte	1	VeBRKI_b_ProtectError
MEAS	0x003FE0D3	VeBRKI_b_ExtBrkSt	byte	1	VeBRKI_b_ExtBrkSt
MEAS	0x003FE0D4	VeBRKI_b_MsgUpdateInProgress	byte	1	VeBRKI_b_MsgUpdateInProgress
MEAS	0x003FE0D5	VeBRKI_b_BrkStSerialDataTemp	byte	1	VeBRKI_b_BrkStSerialDataTemp
MEAS	0x003FE0D6	VeBRKI_b_BrkStSerDataVldTmp	byte	1	VeBRKI_b_BrkStSerDataVldTmp
MEAS	0x003FE0D8	VeBRKI_t_SerialDataFail	word	1	VeBRKI_t_SerialDataFail
MEAS	0x003FE0DA	VeBRKI_Cnt_SerialDataFail	word	1	VeBRKI_Cnt_SerialDataFail
MEAS	0x003FE0DC	VaBRKI_b_SerDataFailBuffer	byte	20	VaBRKI_b_SerDataFailBuffer[0]
MEAS	0x003FE0F0	VeBRKI_i_SerDatFailBufferIndex	sword	1	VeBRKI_i_SerDatFailBufferIndex
MEAS	0x003FE0F2	VeBRKI_b_SerialDataFailOld	byte	1	VeBRKI_b_SerialDataFailOld
MEAS	0x003FE0F3	VeBRKI_b_BAS_MsgFailedOld	byte	1	VeBRKI_b_BAS_MsgFailedOld
MEAS	0x003FE0F4	VeBRKI_b_SwitchReadEnblCheck	byte	1	VeBRKI_b_SwitchReadEnblCheck
MEAS	0x003FE0F6	VeBRKI_Cnt_SwitchReadEnblCntr	word	1	VeBRKI_Cnt_SwitchReadEnblCntr
MEAS	0x003FE0F8	VeBRKI_b_MsgVld	byte	1	VeBRKI_b_MsgVld
MEAS	0x003FE0FA	VeMAFD_e_FreqTestState	sword	1	VeMAFD_e_FreqTestState
MEAS	0x003FE0FC	VeMAFD_Cnt_LowFreqFailures	word	1	VeMAFD_Cnt_LowFreqFailures
MEAS	0x003FE0FE	VeMAFD_Cnt_HighFreqFailures	word	1	VeMAFD_Cnt_HighFreqFailures
MEAS	0x003FE100	VeMAFD_Cnt_LowFreqSamples	word	1	VeMAFD_Cnt_LowFreqSamples
